CountryName	CountryCode	RegionName	RegionCode	Jurisdiction	Date	C1_School closing	C1_Flag	C2_Workplace closing	C2_Flag	C3_Cancel public events	C3_Flag	C4_Restrictions on gatherings	C4_Flag	C5_Close public transport	C5_Flag	C6_Stay at home requirements	C6_Flag	C7_Restrictions on internal movement	C7_Flag	C8_International travel controls	E1_Income support	E1_Flag	E2_Debt/contract relief	E3_Fiscal measures	E4_International support	H1_Public information campaigns	H1_Flag	H2_Testing policy	H3_Contact tracing	H4_Emergency investment in healthcare	H5_Investment in vaccines	H6_Facial Coverings	H6_Flag	H7_Vaccination policy	H7_Flag	M1_Wildcard	ConfirmedCases	ConfirmedDeaths	StringencyIndex	StringencyIndexForDisplay	StringencyLegacyIndex	StringencyLegacyIndexForDisplay	GovernmentResponseIndex	GovernmentResponseIndexForDisplay	ContainmentHealthIndex	ContainmentHealthIndexForDisplay	EconomicSupportIndex	EconomicSupportIndexForDisplay	Datum	id_time	time_cat
Germany	DEU			NAT_TOTAL	20200801	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			211005.0	9154.0	57.87	57.87	63.1	63.1	56.39	56.39	59.29	59.29	37.5	37.5	2020-08-01	212	3: Juni - September
Germany	DEU			NAT_TOTAL	20200802	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			211220.0	9154.0	57.87	57.87	63.1	63.1	56.39	56.39	59.29	59.29	37.5	37.5	2020-08-02	213	3: Juni - September
Germany	DEU			NAT_TOTAL	20200803	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			212111.0	9154.0	57.87	57.87	63.1	63.1	56.39	56.39	59.29	59.29	37.5	37.5	2020-08-03	214	3: Juni - September
Germany	DEU			NAT_TOTAL	20200804	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			212828.0	9163.0	57.87	57.87	63.1	63.1	56.39	56.39	59.29	59.29	37.5	37.5	2020-08-04	215	3: Juni - September
Germany	DEU			NAT_TOTAL	20200805	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			214113.0	9179.0	57.87	57.87	63.1	63.1	56.39	56.39	59.29	59.29	37.5	37.5	2020-08-05	216	3: Juni - September
Germany	DEU			NAT_TOTAL	20200806	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			215039.0	9181.0	57.87	57.87	63.1	63.1	56.39	56.39	59.29	59.29	37.5	37.5	2020-08-06	217	3: Juni - September
Germany	DEU			NAT_TOTAL	20200807	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			216196.0	9195.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-08-07	218	3: Juni - September
Germany	DEU			NAT_TOTAL	20200808	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			216903.0	9201.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-08	219	3: Juni - September
Germany	DEU			NAT_TOTAL	20200809	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			217288.0	9202.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-09	220	3: Juni - September
Germany	DEU			NAT_TOTAL	20200810	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			218508.0	9203.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-10	221	3: Juni - September
Germany	DEU			NAT_TOTAL	20200811	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			219540.0	9208.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-11	222	3: Juni - September
Germany	DEU			NAT_TOTAL	20200812	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			220859.0	9213.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-12	223	3: Juni - September
Germany	DEU			NAT_TOTAL	20200813	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			222281.0	9217.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-13	224	3: Juni - September
Germany	DEU			NAT_TOTAL	20200814	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			223791.0	9230.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-14	225	3: Juni - September
Germany	DEU			NAT_TOTAL	20200815	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			224488.0	9235.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-15	226	3: Juni - September
Germany	DEU			NAT_TOTAL	20200816	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			225007.0	9235.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-16	227	3: Juni - September
Germany	DEU			NAT_TOTAL	20200817	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			226700.0	9236.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-17	228	3: Juni - September
Germany	DEU			NAT_TOTAL	20200818	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			228120.0	9241.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-18	229	3: Juni - September
Germany	DEU			NAT_TOTAL	20200819	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			229706.0	9249.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-19	230	3: Juni - September
Germany	DEU			NAT_TOTAL	20200820	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			231292.0	9263.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-20	231	3: Juni - September
Germany	DEU			NAT_TOTAL	20200821	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			233029.0	9266.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-21	232	3: Juni - September
Germany	DEU			NAT_TOTAL	20200822	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			233861.0	9272.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-22	233	3: Juni - September
Germany	DEU			NAT_TOTAL	20200823	2.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			234494.0	9275.0	56.94	56.94	63.1	63.1	55.83	55.83	58.65	58.65	37.5	37.5	2020-08-23	234	3: Juni - September
Germany	DEU			NAT_TOTAL	20200824	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			236122.0	9276.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-08-24	235	3: Juni - September
Germany	DEU			NAT_TOTAL	20200825	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			237583.0	9281.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-08-25	236	3: Juni - September
Germany	DEU			NAT_TOTAL	20200826	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			239010.0	9285.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-08-26	237	3: Juni - September
Germany	DEU			NAT_TOTAL	20200827	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			240571.0	9290.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-08-27	238	3: Juni - September
Germany	DEU			NAT_TOTAL	20200828	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			242126.0	9290.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-08-28	239	3: Juni - September
Germany	DEU			NAT_TOTAL	20200829	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			242835.0	9299.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-08-29	240	3: Juni - September
Germany	DEU			NAT_TOTAL	20200830	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			243305.0	9300.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-08-30	241	3: Juni - September
Germany	DEU			NAT_TOTAL	20200831	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			244802.0	9303.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-08-31	242	3: Juni - September
Germany	DEU			NAT_TOTAL	20200901	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			246015.0	9307.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-09-01	243	3: Juni - September
Germany	DEU			NAT_TOTAL	20200902	2.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			247411.0	9322.0	59.72	59.72	63.1	63.1	57.5	57.5	60.58	60.58	37.5	37.5	2020-09-02	244	3: Juni - September
Germany	DEU			NAT_TOTAL	20200903	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			248840.0	9322.0	57.87	57.87	63.1	63.1	56.39	56.39	59.29	59.29	37.5	37.5	2020-09-03	245	3: Juni - September
Germany	DEU			NAT_TOTAL	20200904	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			250283.0	9327.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-04	246	3: Juni - September
Germany	DEU			NAT_TOTAL	20200905	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			251058.0	9329.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-05	247	3: Juni - September
Germany	DEU			NAT_TOTAL	20200906	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			251728.0	9330.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-06	248	3: Juni - September
Germany	DEU			NAT_TOTAL	20200907	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			253626.0	9331.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-07	249	3: Juni - September
Germany	DEU			NAT_TOTAL	20200908	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			254957.0	9336.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-08	250	3: Juni - September
Germany	DEU			NAT_TOTAL	20200909	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			256433.0	9342.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-09	251	3: Juni - September
Germany	DEU			NAT_TOTAL	20200910	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			258149.0	9345.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-10	252	3: Juni - September
Germany	DEU			NAT_TOTAL	20200911	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			259735.0	9348.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-11	253	3: Juni - September
Germany	DEU			NAT_TOTAL	20200912	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			260817.0	9352.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-12	254	3: Juni - September
Germany	DEU			NAT_TOTAL	20200913	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			261737.0	9354.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-13	255	3: Juni - September
Germany	DEU			NAT_TOTAL	20200914	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			263222.0	9356.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-14	256	3: Juni - September
Germany	DEU			NAT_TOTAL	20200915	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			265014.0	9367.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-15	257	3: Juni - September
Germany	DEU			NAT_TOTAL	20200916	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			266869.0	9373.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-16	258	3: Juni - September
Germany	DEU			NAT_TOTAL	20200917	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			269048.0	9376.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-17	259	3: Juni - September
Germany	DEU			NAT_TOTAL	20200918	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			271247.0	9386.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-18	260	3: Juni - September
Germany	DEU			NAT_TOTAL	20200919	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			272932.0	9388.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-19	261	3: Juni - September
Germany	DEU			NAT_TOTAL	20200920	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			273965.0	9390.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-20	262	3: Juni - September
Germany	DEU			NAT_TOTAL	20200921	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			275560.0	9390.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-21	263	3: Juni - September
Germany	DEU			NAT_TOTAL	20200922	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			277412.0	9405.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-22	264	3: Juni - September
Germany	DEU			NAT_TOTAL	20200923	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			279025.0	9423.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-23	265	3: Juni - September
Germany	DEU			NAT_TOTAL	20200924	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			281346.0	9436.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-24	266	3: Juni - September
Germany	DEU			NAT_TOTAL	20200925	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			283712.0	9451.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-25	267	3: Juni - September
Germany	DEU			NAT_TOTAL	20200926	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			285026.0	9459.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-26	268	3: Juni - September
Germany	DEU			NAT_TOTAL	20200927	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			286339.0	9464.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-27	269	3: Juni - September
Germany	DEU			NAT_TOTAL	20200928	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			288631.0	9468.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-28	270	3: Juni - September
Germany	DEU			NAT_TOTAL	20200929	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			290471.0	9483.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-29	271	3: Juni - September
Germany	DEU			NAT_TOTAL	20200930	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			292913.0	9495.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-09-30	272	3: Juni - September
Germany	DEU			NAT_TOTAL	20201001	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			295539.0	9509.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-10-01	273	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20201002	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			298374.0	9518.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-10-02	274	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20201003	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			300027.0	9531.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-10-03	275	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20201004	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			301573.0	9533.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-10-04	276	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20201005	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			304673.0	9554.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-10-05	277	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20201006	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			307127.0	9566.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-10-06	278	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20201007	1.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0		0.0		0.0		3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0			311137.0	9582.0	49.54	49.54	53.57	53.57	51.39	51.39	53.53	53.53	37.5	37.5	2020-10-07	279	4: Oktober - vor 4 Wochen
